step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
31449,2023-07-03 14:43:44.953780322,1,192.1,216.0,-0.0550325182043209,0.025398218204301576,0.010000000000019327,0.0196343
31450,2023-07-03 14:43:44.953780322,1,192.1,97.0,-0.0550325182043209,0.025398218204301576,0.010000000000019327,0.0196343
31451,2023-07-03 14:43:44.953780322,2,192.1,64.0,-0.06555280464465385,0.03591850464463453,0.010000000000019327,0.0196343
31453,2023-07-03 14:43:44.953780322,2,192.1,185.0,-0.10995051803556405,0.08031621803554471,0.010000000000019327,0.0196343
31455,2023-07-03 14:43:44.953814879,2,192.1,219.0,-0.15748681023424058,0.12950601023422126,0.010000000000019327,0.0179808
31456,2023-07-03 14:43:44.953814879,1,192.1,106.0,-0.2551493696487832,0.22716856964876386,0.010000000000019327,0.0179808
31459,2023-07-03 14:43:44.954051932,2,192.1,189.0,-0.20995846713718308,0.19342706713718308,0.0,0.0165314
31460,2023-07-03 14:43:44.954073855,1,192.1,109.0,-0.5058360314112585,0.48920423141125857,0.0,0.0166318
31461,2023-07-03 14:43:44.963976305,2,192.1,142.0,-0.27102768204301575,0.25398218204301576,0.0,0.0170455
31462,2023-07-03 14:43:44.963976305,1,192.1,164.0,-0.37623054644634524,0.35918504644634525,0.0,0.0170455
31465,2023-07-03 14:43:44.963976305,2,192.1,250.0,-0.19663802322317261,0.17959252322317262,0.0,0.0170455
31467,2023-07-03 14:43:44.963976305,1,192.1,243.0,-0.3877202913387911,0.3706747913387911,0.0,0.0170455
31468,2023-07-03 14:43:44.964115937,2,192.1,111.0,-0.27052208204301575,0.25398218204301576,0.0,0.0165399
31470,2023-07-03 14:43:46.636187573,2,192.09,121.0,-0.05228771820429248,0.025398218204301576,0.009999999999990905,0.0168895
31473,2023-07-03 14:43:46.636187573,2,192.09,197.0,-0.05287691820429248,0.025398218204301576,0.009999999999990905,0.0174787
31475,2023-07-03 14:43:46.636187573,1,192.09,151.0,-0.05287691820429248,0.025398218204301576,0.009999999999990905,0.0174787
31476,2023-07-03 14:43:46.636187573,2,192.09,151.0,-0.05217031820429248,0.025398218204301576,0.009999999999990905,0.0167721
31481,2023-07-03 14:43:48.811645036,1,192.09,106.0,-0.2807542820430067,0.25398218204301576,0.009999999999990905,0.0167721
31482,2023-07-03 14:43:48.811645036,2,192.09,106.0,-0.20672582322316352,0.17959252322317262,0.009999999999990905,0.0171333
31485,2023-07-03 14:43:48.811645036,1,192.09,120.0,-0.2811154820430067,0.25398218204301576,0.009999999999990905,0.0171333
31489,2023-07-03 14:43:48.811645036,1,192.08,209.0,-0.11832011803552653,0.08031621803554471,0.01999999999998181,0.0180039
31490,2023-07-03 14:43:48.811645036,2,192.08,207.0,-0.2919860820429976,0.25398218204301576,0.01999999999998181,0.0180039
31493,2023-07-03 14:43:48.811645036,1,192.08,246.0,-0.06340211820428339,0.025398218204301576,0.01999999999998181,0.0180039
31494,2023-07-03 14:43:48.811645036,2,192.08,128.0,-0.2919860820429976,0.25398218204301576,0.01999999999998181,0.0180039
31495,2023-07-03 14:43:48.811645036,2,192.08,213.0,-0.2919860820429976,0.25398218204301576,0.01999999999998181,0.0180039
31497,2023-07-03 14:43:48.811913152,2,192.09,27.0,-0.13002028482438194,0.11358428482438193,0.0,0.016436
31499,2023-07-03 14:43:48.812562081,1,192.08,106.0,-0.28080998204300667,0.25398218204301576,0.009999999999990905,0.0168278
31500,2023-07-03 14:43:48.812562081,2,192.07,105.0,-0.21642032322318286,0.17959252322317262,0.020000000000010232,0.0168278
31504,2023-07-03 14:43:48.812562081,2,192.07,1.0,-0.06267781820431181,0.025398218204301576,0.020000000000010232,0.0172796
31508,2023-07-03 14:43:48.812562081,1,192.07,146.0,-0.291851282043026,0.25398218204301576,0.020000000000010232,0.0178691
31510,2023-07-03 14:43:48.812562081,1,192.07,226.0,-0.21746162322318285,0.17959252322317262,0.020000000000010232,0.0178691
31512,2023-07-03 14:43:48.812562081,1,192.07,187.0,-0.291851282043026,0.25398218204301576,0.020000000000010232,0.0178691
31515,2023-07-03 14:43:48.813114751,1,192.08,132.0,-0.04182691820430158,0.025398218204301576,0.0,0.0164287
31516,2023-07-03 14:43:48.813295449,2,192.07,194.0,-0.2805218820430351,0.25398218204301576,0.010000000000019327,0.0165397
31517,2023-07-03 14:43:48.813805312,1,192.07,213.0,-0.24501933419674482,0.21848373419672548,0.010000000000019327,0.0165356
31518,2023-07-03 14:43:48.813834389,1,192.07,246.0,-0.28037448204303506,0.25398218204301576,0.010000000000019327,0.0163923
31519,2023-07-03 14:43:48.813970376,2,192.07,214.0,-0.1561127102342406,0.12950601023422126,0.010000000000019327,0.0166067
31520,2023-07-03 14:43:48.864464736,1,192.07,69.0,-0.19611852322317264,0.17959252322317262,0.0,0.016526
31521,2023-07-03 14:43:48.864464736,2,192.07,121.0,-0.19611852322317264,0.17959252322317262,0.0,0.016526
31523,2023-07-03 14:43:48.865149336,1,192.07,157.0,-0.27312523017994145,0.25650943017994143,0.0,0.0166158
31524,2023-07-03 14:43:48.865149336,2,192.07,199.0,-0.042014018204301576,0.025398218204301576,0.0,0.0166158
31525,2023-07-03 14:43:48.865149336,2,192.07,202.0,-0.14360689102150787,0.12699109102150788,0.0,0.0166158
31526,2023-07-03 14:43:48.867101067,2,192.07,91.0,-0.27046388204301575,0.25398218204301576,0.0,0.0164817
31528,2023-07-03 14:43:48.868494510,2,192.07,247.0,-0.19616822322317262,0.17959252322317262,0.0,0.0165757
31529,2023-07-03 14:43:48.871894952,2,192.07,74.0,-0.2705404820430158,0.25398218204301576,0.0,0.0165583
31530,2023-07-03 14:43:48.872630283,1,192.07,81.0,-0.27049828204301574,0.25398218204301576,0.0,0.0165161
31531,2023-07-03 14:43:49.004833724,1,192.07,198.0,-0.2805817820430351,0.25398218204301576,0.010000000000019327,0.0165996
31532,2023-07-03 14:43:49.159776473,2,192.07,226.0,-0.19631602322317263,0.17959252322317262,0.0,0.0167235
31535,2023-07-03 14:43:49.159776473,2,192.07,87.0,-0.27065928204301576,0.25398218204301576,0.0,0.0166771
31539,2023-07-03 14:43:49.324838279,1,192.08,175.0,-0.6865421652735575,0.6598650652735666,0.009999999999990905,0.0166771
31541,2023-07-03 14:43:49.924588907,2,192.07,84.0,-0.2807882820430351,0.25398218204301576,0.010000000000019327,0.0168061
31542,2023-07-03 14:43:49.924588907,2,192.07,91.0,-0.05230161820429248,0.025398218204301576,0.009999999999990905,0.0169034
31550,2023-07-03 14:43:50.446760720,1,192.06,182.0,-0.30903006619254975,0.28167986619255886,0.009999999999990905,0.0173502
31552,2023-07-03 14:43:50.446760720,2,192.06,139.0,-0.28133238204300665,0.25398218204301576,0.009999999999990905,0.0173502
31553,2023-07-03 14:43:50.446760720,1,192.06,79.0,-0.2682988541066251,0.24094865410663419,0.009999999999990905,0.0173502
31554,2023-07-03 14:43:54.032099287,2,192.065,122.0,-0.294460359804268,0.2663787598042771,0.009999999999990905,0.0180816
31558,2023-07-03 14:43:54.787217628,1,192.06,111.0,-0.07207260435156201,0.04399100435157111,0.009999999999990905,0.0180816
31559,2023-07-03 14:43:54.787217628,2,192.06,84.0,-0.053479818204292484,0.025398218204301576,0.009999999999990905,0.0180816
31561,2023-07-03 14:43:55.440336441,2,192.08,27.0,-0.20672806151004275,0.19006286151004276,0.0,0.0166652
31563,2023-07-03 14:43:55.440360571,1,192.08,168.0,-0.1852789202544848,0.16847272025448481,0.0,0.0168062
31564,2023-07-03 14:43:55.440360571,1,192.08,121.0,-0.45671624351571105,0.43991004351571106,0.0,0.0168062
31565,2023-07-03 14:43:55.440360571,1,192.08,98.0,-0.27078838204301575,0.25398218204301576,0.0,0.0168062
31566,2023-07-03 14:43:55.440390378,2,192.08,99.0,-0.28052918204300664,0.25398218204301576,0.009999999999990905,0.016547
31567,2023-07-03 14:43:55.608989674,2,192.085,52.0,-0.2754576820430112,0.25398218204301576,0.0049999999999954525,0.0164755
31568,2023-07-03 14:43:55.933182910,2,192.095,104.0,-0.2755918820430112,0.25398218204301576,0.0049999999999954525,0.0166097
31570,2023-07-03 14:43:56.435554136,2,192.1,132.0,-0.09692941803554472,0.08031621803554471,0.0,0.0166132
31571,2023-07-03 14:43:56.435554136,1,192.1,53.0,-0.2575618541066342,0.24094865410663419,0.0,0.0166132
31572,2023-07-03 14:43:58.302608027,2,192.1,53.0,-0.27044218204301573,0.25398218204301576,0.0,0.01646
31573,2023-07-03 14:43:58.302621148,1,192.1,257.0,-0.2805732820430351,0.25398218204301576,0.010000000000019327,0.0165911
31574,2023-07-03 14:43:58.302674324,2,192.1,55.0,-0.2804356820430351,0.25398218204301576,0.010000000000019327,0.0164535
31575,2023-07-03 14:43:58.303519570,2,192.1,202.0,-0.277841032512461,0.25142953251244166,0.010000000000019327,0.0164115
31577,2023-07-03 14:43:58.868418931,1,192.11,203.0,-0.27087738204301576,0.25398218204301576,0.0,0.0168952
31578,2023-07-03 14:43:58.868418931,2,192.11,203.0,-0.19696402322317264,0.17959252322317262,0.0,0.0173715
31581,2023-07-03 14:43:58.868418931,1,192.12,169.0,-0.31573300780145486,0.2983615078014549,0.0,0.0173715
31584,2023-07-03 14:43:58.868418931,2,192.12,123.0,-0.25832015410663417,0.24094865410663419,0.0,0.0173715
31587,2023-07-03 14:43:58.870007984,1,192.12,65.0,-0.27067628204301575,0.25398218204301576,0.0,0.0166941
31588,2023-07-03 14:43:58.872061145,1,192.13,248.0,-0.10818827804103226,0.09157457804103226,0.0,0.0166137
31591,2023-07-03 14:43:58.873112437,1,192.13,211.0,-0.27065838204301573,0.25398218204301576,0.0,0.0166762
31595,2023-07-03 14:44:00.845277049,2,192.14,216.0,-0.2706346820430158,0.25398218204301576,0.0,0.0166525
31596,2023-07-03 14:44:00.845277049,2,192.14,105.0,-0.2983323661925589,0.28167986619255886,0.0,0.0166525
31597,2023-07-03 14:44:00.845277049,1,192.14,54.0,-0.4378343006362121,0.4211818006362121,0.0,0.0166525
31598,2023-07-03 14:44:00.845312136,1,192.14,96.0,-0.40906142488397573,0.39264692488397573,0.0,0.0164145
31599,2023-07-03 14:44:00.845345593,1,192.14,93.0,-0.2524485860920468,0.23553338609204677,0.0,0.0169152
31600,2023-07-03 14:44:00.845345593,1,192.14,202.0,-0.042313418204301574,0.025398218204301576,0.0,0.0169152
31602,2023-07-03 14:44:00.845360854,2,192.14,182.0,-0.5476149943650307,0.5309381943650306,0.0,0.0166768
31603,2023-07-03 14:44:00.845363508,1,192.14,139.0,-0.3410163430593754,0.3242627430593754,0.0,0.0167536
31608,2023-07-03 14:44:00.845615330,2,192.14,147.0,-0.3627928146499588,0.34638551464995876,0.0,0.0164073
31609,2023-07-03 14:44:00.846155996,2,192.14,150.0,-0.2804294820430351,0.25398218204301576,0.010000000000019327,0.0164473
31610,2023-07-03 14:44:00.848256120,1,192.14,152.0,-0.20608212322319194,0.17959252322317262,0.010000000000019327,0.0164896
31611,2023-07-03 14:44:01.057484924,2,192.13,186.0,-0.1988551968449835,0.1722590968449926,0.009999999999990905,0.0165961
31612,2023-07-03 14:44:01.057683668,2,192.13,176.0,-0.213183524929208,0.1866380249292171,0.009999999999990905,0.0165455
31613,2023-07-03 14:44:01.057683668,1,192.13,209.0,-0.15353659102149878,0.12699109102150788,0.009999999999990905,0.0165455
31614,2023-07-03 14:44:01.063759904,1,192.13,136.0,-0.08332004241218187,0.056792142412190966,0.009999999999990905,0.0165279
31616,2023-07-03 14:44:01.404387422,2,192.11,59.0,-0.2807871820430067,0.25398218204301576,0.009999999999990905,0.016805
31617,2023-07-03 14:44:01.404387422,2,192.11,249.0,-0.10712121803553562,0.08031621803554471,0.009999999999990905,0.016805
31618,2023-07-03 14:44:01.404387422,1,192.11,91.0,-0.38599004644633617,0.35918504644634525,0.009999999999990905,0.016805
31622,2023-07-03 14:44:03.456736174,1,192.08,199.0,-0.28082258204300664,0.25398218204301576,0.009999999999990905,0.0168404
31624,2023-07-03 14:44:03.456736174,2,192.08,243.0,-0.28082258204300664,0.25398218204301576,0.009999999999990905,0.0168404
31625,2023-07-03 14:44:03.631902699,2,192.09,96.0,-0.27111668204301576,0.25398218204301576,0.0,0.0171345
31626,2023-07-03 14:44:03.631902699,2,192.09,93.0,-0.37631954644634524,0.35918504644634525,0.0,0.0171345
31628,2023-07-03 14:44:03.631902699,1,192.1,70.0,-0.37631954644634524,0.35918504644634525,0.0,0.0171345
31629,2023-07-03 14:44:03.631902699,2,192.1,84.0,-0.27111668204301576,0.25398218204301576,0.0,0.0171345
31630,2023-07-03 14:44:03.631902699,2,192.1,25.0,-0.14412559102150788,0.12699109102150788,0.0,0.0171345
31631,2023-07-03 14:44:03.631902699,1,192.1,105.0,-0.27111668204301576,0.25398218204301576,0.0,0.0171345
31632,2023-07-03 14:44:03.631902699,2,192.1,59.0,-0.27111668204301576,0.25398218204301576,0.0,0.0171345
31633,2023-07-03 14:44:03.631902699,2,192.1,46.0,-0.2811166820430351,0.25398218204301576,0.010000000000019327,0.0171345
31634,2023-07-03 14:44:03.929762697,1,192.105,213.0,-0.27542598204303964,0.25398218204301576,0.005000000000023874,0.0164438
31636,2023-07-03 14:44:03.937996593,2,192.11,205.0,-0.12727176649854566,0.11070826649854565,0.0,0.0165635
31637,2023-07-03 14:44:03.937996593,2,192.11,8.0,-0.37574854644634526,0.35918504644634525,0.0,0.0165635
31639,2023-07-03 14:44:04.825252980,1,192.11,82.0,-0.3466392366559205,0.3301768366559205,0.0,0.0164624
31640,2023-07-03 14:44:04.925748707,1,192.11,242.0,-0.45638944351571104,0.43991004351571106,0.0,0.0164794
31645,2023-07-03 14:44:08.377318842,1,192.1,125.0,-0.19880969684501193,0.1722590968449926,0.010000000000019327,0.0165506
31646,2023-07-03 14:44:08.377318842,2,192.1,199.0,-0.21318862492923643,0.1866380249292171,0.010000000000019327,0.0165506
31647,2023-07-03 14:44:08.377461757,2,192.1,230.0,-0.19876639684501193,0.1722590968449926,0.010000000000019327,0.0165073
31648,2023-07-03 14:44:08.983063563,1,192.075,201.0,-0.2754311820430396,0.25398218204301576,0.005000000000023874,0.016449
31649,2023-07-03 14:44:09.004544322,1,192.07,85.0,-0.2809660820430351,0.25398218204301576,0.010000000000019327,0.0169839
31650,2023-07-03 14:44:09.004544322,2,192.07,125.0,-0.2809660820430351,0.25398218204301576,0.010000000000019327,0.0169839
31652,2023-07-03 14:44:09.004544322,2,192.07,181.0,-0.0523821182043209,0.025398218204301576,0.010000000000019327,0.0169839
31654,2023-07-03 14:44:09.004589165,1,192.07,239.0,-0.2804504820430351,0.25398218204301576,0.010000000000019327,0.0164683
31657,2023-07-03 14:44:09.180185743,2,192.07,122.0,-0.24930696024597995,0.22286846024596063,0.010000000000019327,0.0164385
31658,2023-07-03 14:44:09.358905497,2,192.07,81.0,-0.3058681002473367,0.27938040024731736,0.010000000000019327,0.0164877
31659,2023-07-03 14:44:09.358905497,2,192.07,36.0,-0.2806609820430351,0.25398218204301576,0.010000000000019327,0.0166788
31663,2023-07-03 14:44:10.409430699,1,192.07,63.0,-0.27048308204301574,0.25398218204301576,0.0,0.0165009
31664,2023-07-03 14:44:10.409430699,2,192.07,63.0,-0.2808678820430351,0.25398218204301576,0.010000000000019327,0.0168857
31667,2023-07-03 14:44:10.409934005,1,192.07,163.0,-0.19914479684501193,0.1722590968449926,0.010000000000019327,0.0168857
31668,2023-07-03 14:44:13.053214240,2,192.08,61.0,-0.27043178204301577,0.25398218204301576,0.0,0.0164496
31670,2023-07-03 14:44:13.053244489,2,192.08,102.0,-0.28557278204303055,0.25398218204301576,0.01500000000001478,0.0165906
31677,2023-07-03 14:44:13.295874471,1,192.09,53.0,-0.290987982043026,0.25398218204301576,0.020000000000010232,0.0170058
31678,2023-07-03 14:44:13.295874471,1,192.09,216.0,-0.21659832322318284,0.17959252322317262,0.020000000000010232,0.0170058
31679,2023-07-03 14:44:13.295874471,1,192.09,137.0,-0.290987982043026,0.25398218204301576,0.020000000000010232,0.0170058
31680,2023-07-03 14:44:13.295874471,1,192.09,96.0,-0.31055298167546574,0.2735471816754555,0.020000000000010232,0.0170058
31681,2023-07-03 14:44:13.295874471,1,192.09,153.0,-0.3961908464463555,0.35918504644634525,0.020000000000010232,0.0170058
31682,2023-07-03 14:44:13.295874471,2,192.09,187.0,-0.290987982043026,0.25398218204301576,0.020000000000010232,0.0170058
31683,2023-07-03 14:44:13.295874471,2,192.09,213.0,-0.290987982043026,0.25398218204301576,0.020000000000010232,0.0170058
31684,2023-07-03 14:44:13.295874471,1,192.09,192.0,-0.18510158856407694,0.1480957885640667,0.020000000000010232,0.0170058
31687,2023-07-03 14:44:15.328047500,1,192.11,216.0,-0.27112958204301574,0.25398218204301576,0.0,0.0171474
31688,2023-07-03 14:44:15.328320482,1,192.11,80.0,-0.27185588204301575,0.25398218204301576,0.0,0.0178737
31689,2023-07-03 14:44:15.368808842,2,192.115,172.0,-0.04683911820429703,0.025398218204301576,0.0049999999999954525,0.0164409
31690,2023-07-03 14:44:15.383471082,2,192.11,156.0,-0.2804574820430067,0.25398218204301576,0.009999999999990905,0.0164753
31691,2023-07-03 14:44:15.458988287,1,192.105,98.0,-0.27542438204303965,0.25398218204301576,0.005000000000023874,0.0164422
31693,2023-07-03 14:44:15.611295690,2,192.11,69.0,-0.28048338204300666,0.25398218204301576,0.009999999999990905,0.0165012
31695,2023-07-03 14:44:19.254774544,2,192.115,146.0,-0.2755618820430112,0.25398218204301576,0.0049999999999954525,0.0165797
31696,2023-07-03 14:44:19.254774544,1,192.115,254.0,-0.2755618820430112,0.25398218204301576,0.0049999999999954525,0.0165797
31698,2023-07-03 14:44:19.754693171,2,192.12,246.0,-0.27064808204301577,0.25398218204301576,0.0,0.0166659
31701,2023-07-03 14:44:19.755236416,1,192.12,115.0,-0.3856080464463362,0.35918504644634525,0.009999999999990905,0.016423
31702,2023-07-03 14:44:20.112303596,2,192.12,207.0,-0.28057578204300665,0.25398218204301576,0.009999999999990905,0.0165936
31703,2023-07-03 14:44:21.614411486,2,192.12,214.0,-0.2807544820430067,0.25398218204301576,0.009999999999990905,0.0167723
31707,2023-07-03 14:44:22.287222638,1,192.11,231.0,-0.28058938204300665,0.25398218204301576,0.009999999999990905,0.0166072
31708,2023-07-03 14:44:22.287222638,1,192.11,120.0,-0.05200541820429248,0.025398218204301576,0.009999999999990905,0.0166072
31709,2023-07-03 14:44:22.287222638,1,192.11,254.0,-0.7445281711902045,0.7179209711902136,0.009999999999990905,0.0166072
31710,2023-07-03 14:44:22.287476550,1,192.11,138.0,-0.382936280035116,0.3564809800351251,0.009999999999990905,0.0164553
31711,2023-07-03 14:44:22.287512574,1,192.11,204.0,-0.07731543640859406,0.05079643640860315,0.009999999999990905,0.016519
31714,2023-07-03 14:44:24.358131068,2,192.1,133.0,-0.05219851820432091,0.025398218204301576,0.010000000000019327,0.0168003
31715,2023-07-03 14:44:24.358131068,2,192.1,195.0,-0.05219851820432091,0.025398218204301576,0.010000000000019327,0.0168003
31716,2023-07-03 14:44:24.358131068,2,192.1,106.0,-0.10711651803556405,0.08031621803554471,0.010000000000019327,0.0168003
31718,2023-07-03 14:44:24.358584934,1,192.1,176.0,-0.11449970870316155,0.08798200870314223,0.010000000000019327,0.0165177
31719,2023-07-03 14:44:24.494833324,2,192.105,141.0,-0.27543378204303964,0.25398218204301576,0.005000000000023874,0.0164516
31720,2023-07-03 14:44:24.881828118,2,192.1,79.0,-0.20784365751855316,0.18137955751853382,0.010000000000019327,0.0164641
31721,2023-07-03 14:44:25.468983884,2,192.105,69.0,-0.04682041820432545,0.025398218204301576,0.005000000000023874,0.0164222
31723,2023-07-03 14:44:26.360108916,2,192.11,152.0,-0.2818585820430067,0.25398218204301576,0.009999999999990905,0.0178764
31725,2023-07-03 14:44:26.601733691,2,192.1,211.0,-0.2816945820430351,0.25398218204301576,0.010000000000019327,0.0177124
31726,2023-07-03 14:44:26.604263072,2,192.1,37.0,-0.27051008204301574,0.25398218204301576,0.0,0.0165279
31730,2023-07-03 14:44:28.900958127,1,192.1,106.0,-0.28070678204303506,0.25398218204301576,0.010000000000019327,0.0167246
31731,2023-07-03 14:44:28.900958127,2,192.1,106.0,-0.20631712322319196,0.17959252322317262,0.010000000000019327,0.0167246
31733,2023-07-03 14:44:33.461750067,1,192.1,106.0,-0.2809447820430351,0.25398218204301576,0.010000000000019327,0.0169626
31735,2023-07-03 14:44:33.461750067,2,192.1,106.0,-0.05224071820429248,0.025398218204301576,0.009999999999990905,0.0168425
31741,2023-07-03 14:44:37.477467651,1,192.09,82.0,-0.05224071820429248,0.025398218204301576,0.009999999999990905,0.0168425
31742,2023-07-03 14:44:37.477467651,2,192.09,82.0,-0.28039878204300667,0.25398218204301576,0.009999999999990905,0.0164166
31755,2023-07-03 14:44:39.286868511,1,192.075,149.0,-0.2754215820430396,0.25398218204301576,0.005000000000023874,0.0164394
31756,2023-07-03 14:44:39.292673873,1,192.07,254.0,-0.38615654644636455,0.35918504644634525,0.010000000000019327,0.0169715
31757,2023-07-03 14:44:39.292673873,1,192.07,147.0,-0.28095368204303506,0.25398218204301576,0.010000000000019327,0.0169715
31758,2023-07-03 14:44:39.292673873,1,192.07,171.0,-0.38615654644636455,0.35918504644634525,0.010000000000019327,0.0169715
31759,2023-07-03 14:44:39.292673873,2,192.07,186.0,-0.08918417497642503,0.062212674976405695,0.010000000000019327,0.0169715
31760,2023-07-03 14:44:39.763737814,2,192.065,164.0,-0.2758769820430112,0.25398218204301576,0.0049999999999954525,0.0168948
31761,2023-07-03 14:44:39.763737814,2,192.06,190.0,-0.13161433635881162,0.10471953635882071,0.009999999999990905,0.0168948
31762,2023-07-03 14:44:39.763737814,1,192.06,204.0,-0.3263353764513311,0.2994405764513402,0.009999999999990905,0.0168948
31763,2023-07-03 14:44:39.763737814,2,192.06,82.0,-0.33795817488201935,0.31106337488202845,0.009999999999990905,0.0168948
31764,2023-07-03 14:44:39.763737814,2,192.06,88.0,-0.2814302820430067,0.25398218204301576,0.009999999999990905,0.0174481
31765,2023-07-03 14:44:39.763737814,1,192.06,220.0,-0.2814302820430067,0.25398218204301576,0.009999999999990905,0.0174481
31768,2023-07-03 14:44:39.763737814,2,192.06,99.0,-0.14657630293688134,0.11912820293689044,0.009999999999990905,0.0174481
31769,2023-07-03 14:44:39.763737814,2,192.06,197.0,-0.07143910435156202,0.04399100435157111,0.009999999999990905,0.0174481
31770,2023-07-03 14:44:39.765324034,2,192.06,139.0,-0.37592974644634525,0.35918504644634525,0.0,0.0167447
31779,2023-07-03 14:44:39.959801547,1,192.06,141.0,-0.05266320464463453,0.03591850464463453,0.0,0.0167447
31782,2023-07-03 14:44:41.016298093,2,192.07,141.0,-0.2703683820430158,0.25398218204301576,0.0,0.0163862
31783,2023-07-03 14:44:42.051390224,1,192.08,186.0,-0.18101976638366066,0.16459926638366065,0.0,0.0164205
31789,2023-07-03 14:44:42.826346503,2,192.08,186.0,-0.27057448204301576,0.25398218204301576,0.0,0.0165923
31795,2023-07-03 14:44:46.389983339,1,192.08,200.0,-0.4915843537751069,0.4751571537751069,0.0,0.0164272
31799,2023-07-03 14:44:47.301861050,2,192.08,200.0,-0.2809516820430067,0.25398218204301576,0.009999999999990905,0.0169695
31802,2023-07-03 14:44:47.301861050,1,192.08,88.0,-0.3861545464463362,0.35918504644634525,0.009999999999990905,0.0169695
31803,2023-07-03 14:44:47.320428786,1,192.07,117.0,-0.200648211474329,0.17412141147430968,0.010000000000019327,0.0165268
31804,2023-07-03 14:44:47.320428786,1,192.07,209.0,-0.2842905625020273,0.25776376250200794,0.010000000000019327,0.0165268
31805,2023-07-03 14:44:47.341183671,2,192.06,202.0,-0.38628504644633616,0.35918504644634525,0.009999999999990905,0.0171
31808,2023-07-03 14:44:47.341183671,2,192.06,91.0,-0.293478759804268,0.2663787598042771,0.009999999999990905,0.0171
31809,2023-07-03 14:44:47.341183671,2,192.06,109.0,-0.15907301305470423,0.13197301305471332,0.009999999999990905,0.0171
31810,2023-07-03 14:44:47.341183671,2,192.06,12.0,-0.28108218204300667,0.25398218204301576,0.009999999999990905,0.0171
31812,2023-07-03 14:44:47.378114901,1,192.05,200.0,-0.07282950464461634,0.03591850464463453,0.01999999999998181,0.016911
31814,2023-07-03 14:44:47.378114901,1,192.05,179.0,-0.06230921820428338,0.025398218204301576,0.01999999999998181,0.016911
31815,2023-07-03 14:44:47.378114901,2,192.05,56.0,-0.06230921820428338,0.025398218204301576,0.01999999999998181,0.016911
31816,2023-07-03 14:44:47.378114901,2,192.05,240.0,-0.06279201820428339,0.025398218204301576,0.01999999999998181,0.0173938
31817,2023-07-03 14:44:47.378114901,2,192.05,61.0,-0.06279201820428339,0.025398218204301576,0.01999999999998181,0.0173938
31818,2023-07-03 14:44:47.378114901,1,192.05,125.0,-0.21698632322315442,0.17959252322317262,0.01999999999998181,0.0173938
31819,2023-07-03 14:44:47.378114901,2,192.05,147.0,-0.29198098204299755,0.25398218204301576,0.01999999999998181,0.0179988
31826,2023-07-03 14:44:47.378114901,1,192.05,214.0,-0.3264671066577111,0.2884683066577293,0.01999999999998181,0.0179988
31827,2023-07-03 14:44:47.378114901,1,192.05,140.0,-0.07391730464461634,0.03591850464463453,0.01999999999998181,0.0179988
31829,2023-07-03 14:44:47.384246913,2,192.055,84.0,-0.2758774820430112,0.25398218204301576,0.0049999999999954525,0.0168953
31830,2023-07-03 14:44:47.384246913,1,192.05,219.0,-0.05229351820429248,0.025398218204301576,0.009999999999990905,0.0168953
31833,2023-07-03 14:44:47.384246913,2,192.05,186.0,-0.39142830881864793,0.364533008818657,0.009999999999990905,0.0168953
31834,2023-07-03 14:44:47.384690876,1,192.055,51.0,-0.24150932175785098,0.21995502175785553,0.0049999999999954525,0.0165543
31835,2023-07-03 14:44:47.397091188,2,192.055,69.0,-0.2754440820430112,0.25398218204301576,0.0049999999999954525,0.0164619
31836,2023-07-03 14:44:47.418607101,1,192.05,134.0,-0.20631812322316354,0.17959252322317262,0.009999999999990905,0.0167256
31839,2023-07-03 14:44:47.418607101,1,192.05,231.0,-0.28070778204300667,0.25398218204301576,0.009999999999990905,0.0167256
31840,2023-07-03 14:44:47.418607101,1,192.05,255.0,-0.220152667137174,0.19342706713718308,0.009999999999990905,0.0167256
31841,2023-07-03 14:44:47.464977769,2,192.05,156.0,-0.29102598204299757,0.25398218204301576,0.01999999999998181,0.0170438
31842,2023-07-03 14:44:47.464977769,2,192.05,204.0,-0.277992454106616,0.24094865410663419,0.01999999999998181,0.0170438
31843,2023-07-03 14:44:47.464977769,2,192.05,238.0,-0.21663632322315443,0.17959252322317262,0.01999999999998181,0.0170438
31844,2023-07-03 14:44:47.464977769,2,192.05,209.0,-0.29102598204299757,0.25398218204301576,0.01999999999998181,0.0170438
31845,2023-07-03 14:44:47.464977769,2,192.05,98.0,-0.2304708671371649,0.19342706713718308,0.01999999999998181,0.0170438
31848,2023-07-03 14:44:47.470776333,1,192.05,198.0,-0.19159486638365156,0.16459926638366065,0.009999999999990905,0.0169956
31850,2023-07-03 14:44:47.470776333,2,192.05,152.0,-0.20658812322316353,0.17959252322317262,0.009999999999990905,0.0169956
31851,2023-07-03 14:44:47.470776333,2,192.05,46.0,-0.4301798146764036,0.4031842146764127,0.009999999999990905,0.0169956
31852,2023-07-03 14:44:47.471098740,1,192.05,232.0,-0.27043728204301576,0.25398218204301576,0.0,0.0164551
31855,2023-07-03 14:44:47.494388017,2,192.05,216.0,-0.28065088204300664,0.25398218204301576,0.009999999999990905,0.0166687
31856,2023-07-03 14:44:47.494388017,2,192.05,16.0,-0.20628422322316353,0.17959252322317262,0.009999999999990905,0.0166917
